1.084599056759142825e-06 5.950168533757804931e-18
1.086536459521900733e-06 6.006203332405608099e-18
1.088478412385002600e-06 6.057535633831025958e-18
1.090424927303732752e-06 6.106215017624293064e-18
1.092376016266789483e-06 6.115129508730766754e-18
1.094331691296382465e-06 6.146237605689704253e-18
1.096291964448325707e-06 6.174872026710366458e-18
1.098256847812142799e-06 6.195345831900581575e-18
1.100226353511161148e-06 6.194852203617711160e-18
1.102200493702607475e-06 6.179819578207699185e-18
1.104179280577710524e-06 6.150286419264650007e-18
1.106162726361799101e-06 6.078836328237150724e-18
1.108150843314400545e-06 6.108085700719301787e-18
1.110143643729340254e-06 6.166592528433863275e-18
1.112141139934842901e-06 6.204169816867519821e-18
1.114143344293628157e-06 6.238624783178761599e-18
1.116150269203015926e-06 6.278301273655292037e-18
1.118161927095025877e-06 6.344546277094513798e-18
1.120178330436476971e-06 6.384696206256211722e-18
1.122199491729088887e-06 6.419019244323640935e-18
1.124225423509584943e-06 6.390576702348130461e-18
1.126256138349792044e-06 6.332102937462368105e-18
1.128291648856746347e-06 6.278782673600347053e-18
1.130331967672791096e-06 6.224097820818544679e-18
1.132377107475681653e-06 6.170827764149878431e-18
1.134427080978689895e-06 6.136080737410315166e-18
1.136481900930707130e-06 6.107194025613900657e-18
1.138541580116344677e-06 6.076892050168833824e-18
1.140606131356042929e-06 6.053589378347704084e-18
1.142675567506170027e-06 6.041215161932246984e-18
1.144749901459131762e-06 6.210140349478191827e-18
1.146829146143474496e-06 6.187938682571190430e-18
1.148913314523988279e-06 6.208513165955966154e-18
1.151002419601816125e-06 6.192430799799284689e-18
1.153096474414557555e-06 6.166873091642505986e-18
1.155195492036374480e-06 6.142635383545423798e-18
1.157299485578100468e-06 6.121110631111651459e-18
1.159408468187345349e-06 6.104625489968670360e-18
1.161522453048601525e-06 6.088753623706981497e-18
1.163641453383354498e-06 6.078660900219874949e-18
1.165765482450188335e-06 6.060937526939451264e-18
1.167894553544894928e-06 6.039600998404922579e-18
1.170028680000580937e-06 6.020084411477612117e-18
1.172167875187778960e-06 5.999247205140886196e-18
1.174312152514554684e-06 5.980169411169332679e-18
1.176461525426617210e-06 5.958226083600082958e-18
1.178616007407428535e-06 5.920173023431398710e-18
1.180775611978313872e-06 5.886627515059585402e-18
1.182940352698571984e-06 5.862886661365458129e-18
1.185110243165585290e-06 5.838340796756344095e-18
1.187285297014932528e-06 5.814570962155039172e-18
1.189465527920498441e-06 5.786280283973763782e-18
1.193597988699484468e-06 5.814753746513500489e-18
1.197744806541949355e-06 5.850265891523032824e-18
1.201906031327440752e-06 5.837963543692358701e-18
1.206081713108795907e-06 5.814792686604430701e-18
1.210271902112749629e-06 5.797756861708403392e-18
1.214476648740533559e-06 5.781591038131327386e-18
1.218696003568486037e-06 5.746636071712452974e-18
1.222930017348657517e-06 5.715978174944940513e-18
1.227178741009420853e-06 5.695445409175001072e-18
1.231442225656087308e-06 5.652871161608629335e-18
1.235720522571515991e-06 5.626186216799549593e-18
1.240013683216736637e-06 5.597122347333763390e-18
1.244321759231564345e-06 5.570266275110942761e-18
1.248644802435222990e-06 5.574499506572901662e-18
1.252982864826967372e-06 5.501078163967439978e-18
1.257335998586708961e-06 5.411690245957333617e-18
1.261704256075642698e-06 5.325709065719778931e-18
1.266087689836878251e-06 5.231887264551483420e-18
1.270486352596071265e-06 5.138814952488100553e-18
1.274900297262058421e-06 5.122167231877447375e-18
1.279329576927492083e-06 5.094787405940683782e-18
1.283774244869481071e-06 5.082637163430059264e-18
1.288234354550230598e-06 4.996173457152455515e-18
1.292709959617684321e-06 4.981854902854597601e-18
1.297201113906168297e-06 4.966900331423153093e-18
1.301707871437045529e-06 4.934673217459966043e-18
